,Date Time,Tick Number,Open,High,Low,Close,Cumulative Volume,Cumulative Buy Volume,Cumulative Sell Volume,Cumulative Ticks,Cumulative Dollar Value,Threshold,VPIN
3253,2022/12/28 12:19:22.000,213410,14220.0,14220.0,14220.0,14220.0,1016992.0,1016992.0,0.0,31,14461626240.0,1000000,1.0
3254,2022/12/28 12:23:35.000,213477,14220.0,14220.0,14220.0,14220.0,1032268.0,1032268.0,0.0,67,14678850960.0,1000000,1.0
3255,2022/12/28 12:27:45.000,213539,14220.0,14220.0,14220.0,14220.0,1012673.0,1012673.0,0.0,62,14400210060.0,1000000,1.0
3256,2022/12/28 12:29:57.000,213596,14220.0,14220.0,14220.0,14220.0,1003661.0,1003661.0,0.0,57,14272059420.0,1000000,1.0
3257,2022/12/31 09:03:00.000,213612,14220.0,14220.0,13190.0,13190.0,1085051.0,85051.0,1000000.0,16,14399425220.0,1000000,0.8432313319834736
3258,2022/12/31 09:03:00.000,213622,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3259,2022/12/31 09:03:00.000,213632,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3260,2022/12/31 09:03:00.000,213642,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3261,2022/12/31 09:03:00.000,213652,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3262,2022/12/31 09:03:00.000,213662,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3263,2022/12/31 09:03:00.000,213672,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3264,2022/12/31 09:03:00.000,213682,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3265,2022/12/31 09:03:00.000,213692,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3266,2022/12/31 09:03:00.000,213702,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3267,2022/12/31 09:03:00.000,213712,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3268,2022/12/31 09:03:00.000,213722,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3269,2022/12/31 09:03:00.000,213732,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3270,2022/12/31 09:03:00.000,213742,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3271,2022/12/31 09:03:00.000,213752,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3272,2022/12/31 09:03:00.000,213762,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3273,2022/12/31 09:03:00.000,213772,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3274,2022/12/31 09:03:00.000,213782,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3275,2022/12/31 09:03:00.000,213792,13190.0,13190.0,13190.0,13190.0,1000000.0,0.0,1000000.0,10,13190000000.0,1000000,1.0
3276,2022/12/31 09:03:00.000,213805,13190.0,13190.0,13190.0,13190.0,1012400.0,0.0,1012400.0,13,13353556000.0,1000000,1.0
3277,2022/12/31 09:03:00.000,213833,13190.0,13190.0,13190.0,13190.0,1004817.0,0.0,1004817.0,28,13253536230.0,1000000,1.0
3278,2022/12/31 09:03:02.000,214012,13190.0,13190.0,13090.0,13090.0,1005359.0,3940.0,1001419.0,179,13223345890.0,1000000,0.9921620038215204
3279,2022/12/31 09:03:13.000,214050,13090.0,13190.0,13000.0,13000.0,1001439.0,203000.0,798439.0,38,13095461600.0,1000000,0.5945833944953213
3280,2022/12/31 09:03:24.000,214099,13000.0,13090.0,13000.0,13000.0,1059145.0,514415.0,544730.0,49,13782133300.0,1000000,0.028622143332593743
3281,2022/12/31 09:03:33.000,214154,13000.0,13090.0,13000.0,13010.0,1017600.0,557370.0,460230.0,55,13242432760.0,1000000,0.09545990566037736
3282,2022/12/31 09:03:42.000,214200,13000.0,13140.0,13000.0,13010.0,1016386.0,551713.0,464673.0,46,13233700860.0,1000000,0.0856367561143109
3283,2022/12/31 09:03:51.000,214242,13000.0,13100.0,12990.0,13020.0,1035827.0,355573.0,680254.0,42,13469330640.0,1000000,0.31345099133349485
3284,2022/12/31 09:03:58.000,214281,13020.0,13090.0,13000.0,13020.0,1018203.0,207121.0,811082.0,39,13253182320.0,1000000,0.5931636422206574
3285,2022/12/31 09:04:10.000,214326,13010.0,13090.0,12990.0,13030.0,1085802.0,399861.0,685941.0,45,14125658530.0,1000000,0.2634734509606724
3286,2022/12/31 09:04:21.000,214365,13030.0,13100.0,13020.0,13040.0,1017033.0,248299.0,768734.0,39,13270925040.0,1000000,0.5117188921106788
3287,2022/12/31 09:04:32.000,214406,13040.0,13150.0,13030.0,13150.0,1003703.0,481074.0,522629.0,41,13145329150.0,1000000,0.041401689543619974
3288,2022/12/31 09:04:48.000,214461,13150.0,13170.0,13090.0,13150.0,1019701.0,663148.0,356553.0,55,13404051430.0,1000000,0.30067147134307015
3289,2022/12/31 09:05:24.000,214555,13150.0,13170.0,13110.0,13150.0,1003992.0,635841.0,368151.0,94,13203072690.0,1000000,0.26662563048311144
3290,2022/12/31 09:05:46.000,214610,13140.0,13180.0,13120.0,13180.0,1007962.0,888103.0,119859.0,55,13264230490.0,1000000,0.7621755582055673
3291,2022/12/31 09:05:52.000,214639,13180.0,13190.0,13150.0,13190.0,1078210.0,1072527.0,5683.0,29,14219432800.0,1000000,0.9894584542899806
3292,2022/12/31 09:05:57.000,214670,13190.0,13200.0,13190.0,13200.0,1019350.0,1004350.0,15000.0,31,13449226500.0,1000000,0.9705694805513317
3293,2022/12/31 09:06:00.000,214702,13200.0,13200.0,13190.0,13200.0,1021258.0,885617.0,135641.0,32,13479249190.0,1000000,0.7343648715603697
3294,2022/12/31 09:06:03.000,214734,13200.0,13200.0,13200.0,13200.0,1056572.0,1056572.0,0.0,32,13946750400.0,1000000,1.0
3295,2022/12/31 09:06:07.000,214770,13200.0,13250.0,13200.0,13250.0,1005363.0,1005363.0,0.0,36,13289436010.0,1000000,1.0
3296,2022/12/31 09:06:11.000,214792,13260.0,13300.0,13200.0,13300.0,1000000.0,600000.0,400000.0,22,13254885410.0,1000000,0.2
3297,2022/12/31 09:06:26.000,214836,13300.0,13380.0,13290.0,13380.0,1064265.0,601931.0,462334.0,44,14164562700.0,1000000,0.1311675193678266
3298,2022/12/31 09:06:41.000,214886,13380.0,13380.0,13300.0,13310.0,1008968.0,176639.0,832329.0,50,13440546850.0,1000000,0.6498620372499425
3299,2022/12/31 09:06:49.000,214925,13300.0,13350.0,13300.0,13300.0,1063361.0,145446.0,917915.0,39,14148981260.0,1000000,0.7264409734793734
3300,2022/12/31 09:07:19.000,214998,13300.0,13340.0,13170.0,13210.0,1000951.0,318114.0,682837.0,73,13267923980.0,1000000,0.36437647796945105
3301,2022/12/31 09:08:04.000,215074,13190.0,13250.0,13150.0,13200.0,1008840.0,448577.0,560263.0,76,13310718920.0,1000000,0.11070734705205978
3302,2022/12/31 09:08:31.000,215137,13200.0,13200.0,13170.0,13200.0,1000700.0,644162.0,356538.0,63,13199913850.0,1000000,0.28742280403717396
3303,2022/12/31 09:08:59.000,215192,13200.0,13200.0,13180.0,13190.0,1010798.0,589526.0,421272.0,55,13333657720.0,1000000,0.1664566016157531
3304,2022/12/31 09:09:41.000,215284,13180.0,13190.0,13150.0,13150.0,1006225.0,230773.0,775452.0,92,13253552830.0,1000000,0.5413093493006037
3305,2022/12/31 09:09:53.000,215352,13150.0,13150.0,13100.0,13100.0,1047690.0,129767.0,917923.0,68,13739303030.0,1000000,0.7522797774150751
3306,2022/12/31 09:10:07.000,215390,13100.0,13110.0,13010.0,13010.0,1052067.0,211455.0,840612.0,38,13736552330.0,1000000,0.5980198979722774
3307,2022/12/31 09:10:17.000,215445,13010.0,13050.0,13000.0,13010.0,1015784.0,325723.0,690061.0,55,13222137590.0,1000000,0.35867664779126274
3308,2022/12/31 09:10:29.000,215492,13030.0,13030.0,13000.0,13000.0,1018408.0,52608.0,965800.0,47,13250366810.0,1000000,0.8966858076527285
3309,2022/12/31 09:10:40.000,215542,13000.0,13030.0,13000.0,13000.0,1005171.0,331131.0,674040.0,50,13073985640.0,1000000,0.3411449395177537
3310,2022/12/31 09:10:49.000,215577,13000.0,13010.0,12990.0,13000.0,1084895.0,515259.0,569636.0,35,14107163020.0,1000000,0.05012190119781177
3311,2022/12/31 09:11:00.000,215616,13000.0,13030.0,13000.0,13010.0,1007983.0,627127.0,380856.0,39,13113433650.0,1000000,0.24432058874008789
3312,2022/12/31 09:11:28.000,215681,13030.0,13080.0,13010.0,13030.0,1010706.0,521483.0,489223.0,65,13181148540.0,1000000,0.03191828286366164
3313,2022/12/31 09:11:42.000,215726,13070.0,13070.0,13010.0,13010.0,1012565.0,276903.0,735662.0,45,13191671960.0,1000000,0.45306622290914655
3314,2022/12/31 09:12:00.000,215774,13010.0,13050.0,12990.0,13020.0,1001521.0,140953.0,860568.0,48,13028288410.0,1000000,0.71852212784355
3315,2022/12/31 09:12:26.000,215830,13030.0,13040.0,13000.0,13000.0,1045307.0,427390.0,617917.0,56,13604606700.0,1000000,0.1822689410862072
3316,2022/12/31 09:12:43.000,215906,13000.0,13030.0,12980.0,13000.0,1011940.0,147505.0,864435.0,76,13148464600.0,1000000,0.7084708579560053
3317,2022/12/31 09:13:11.000,215992,13000.0,13010.0,12970.0,12980.0,1003517.0,353194.0,650323.0,86,13036941640.0,1000000,0.2960876597008322
3318,2022/12/31 09:13:39.000,216054,12980.0,13000.0,12950.0,12980.0,1053442.0,358052.0,695390.0,62,13669469830.0,1000000,0.3202245591119397
3319,2022/12/31 09:14:11.000,216154,12980.0,12980.0,12910.0,12910.0,1037251.0,171712.0,865539.0,100,13421147970.0,1000000,0.6689094539315942
3320,2022/12/31 09:14:30.000,216228,12900.0,12920.0,12890.0,12890.0,1006601.0,74395.0,932206.0,74,12988207890.0,1000000,0.8521857220487562
3321,2022/12/31 09:14:38.000,216267,12890.0,12910.0,12850.0,12850.0,1006900.0,517500.0,489400.0,39,12979111250.0,1000000,0.02790743867315523
3322,2022/12/31 09:14:42.000,216319,12850.0,12950.0,12810.0,12900.0,1065255.0,554850.0,510405.0,52,13713496420.0,1000000,0.041722404494698453
3323,2022/12/31 09:14:53.000,216360,12810.0,12980.0,12810.0,12980.0,1042813.0,834542.0,208271.0,41,13474939300.0,1000000,0.6005592565493526
3324,2022/12/31 09:15:32.000,216420,12980.0,13000.0,12820.0,12850.0,1029450.0,497125.0,532325.0,60,13280778710.0,1000000,0.03419301568798873
3325,2022/12/31 09:16:04.000,216486,12860.0,12900.0,12850.0,12900.0,1001157.0,297681.0,703476.0,66,12877887130.0,1000000,0.40532603777429516
3326,2022/12/31 09:16:49.000,216559,12900.0,12940.0,12880.0,12880.0,1013356.0,517127.0,496229.0,73,13072525920.0,1000000,0.020622565021571886
3327,2022/12/31 09:17:14.000,216623,12890.0,12890.0,12840.0,12840.0,1058719.0,131525.0,927194.0,64,13615868080.0,1000000,0.7515393603024032
3328,2022/12/31 09:17:28.000,216683,12840.0,12850.0,12810.0,12810.0,1003630.0,272767.0,730863.0,60,12867806650.0,1000000,0.456439125972719
3329,2022/12/31 09:17:46.000,216762,12810.0,12810.0,12750.0,12750.0,1004219.0,352044.0,652175.0,79,12852473260.0,1000000,0.29887006718653997
3330,2022/12/31 09:18:03.000,216832,12750.0,12800.0,12720.0,12720.0,1043375.0,243600.0,799775.0,70,13292508290.0,1000000,0.5330537917814784
3331,2022/12/31 09:18:09.000,216874,12790.0,12800.0,12710.0,12710.0,1015903.0,142097.0,873806.0,42,12922041040.0,1000000,0.7202547881047698
3332,2022/12/31 09:18:11.000,216920,12710.0,12720.0,12700.0,12700.0,1060087.0,12500.0,1047587.0,46,13468693570.0,1000000,0.9764170299230157
3333,2022/12/31 09:18:17.000,216968,12700.0,12720.0,12700.0,12700.0,1027472.0,88905.0,938567.0,48,13050371500.0,1000000,0.8269441892333805
3334,2022/12/31 09:18:26.000,217025,12700.0,12720.0,12700.0,12700.0,1029747.0,73689.0,956058.0,57,13078594160.0,1000000,0.8568794082429956
3335,2022/12/31 09:18:33.000,217099,12700.0,12750.0,12700.0,12720.0,1024707.0,237784.0,786923.0,74,13021143920.0,1000000,0.5358985544160428
3336,2022/12/31 09:18:48.000,217148,12720.0,12720.0,12700.0,12720.0,1007785.0,348572.0,659213.0,49,12804331040.0,1000000,0.3082413411590766
3337,2022/12/31 09:19:00.000,217183,12720.0,12740.0,12710.0,12740.0,1011295.0,488392.0,522903.0,35,12859963380.0,1000000,0.03412555189138679
3338,2022/12/31 09:19:28.000,217236,12740.0,12790.0,12720.0,12780.0,1011926.0,276500.0,735426.0,53,12893694220.0,1000000,0.4535173520593403
3339,2022/12/31 09:20:16.000,217302,12780.0,12790.0,12750.0,12770.0,1042644.0,437909.0,604735.0,66,13309646470.0,1000000,0.1600028389363963
3340,2022/12/31 09:20:53.000,217363,12770.0,12780.0,12750.0,12760.0,1046739.0,398999.0,647740.0,61,13354621810.0,1000000,0.23763421445078478
3341,2022/12/31 09:21:12.000,217407,12770.0,12800.0,12760.0,12800.0,1070343.0,742984.0,327359.0,44,13677823100.0,1000000,0.38831010246248165
3342,2022/12/31 09:22:11.000,217475,12810.0,12830.0,12770.0,12810.0,1021527.0,427187.0,594340.0,68,13075170850.0,1000000,0.1636305256738197
3343,2022/12/31 09:22:57.000,217554,12800.0,12830.0,12780.0,12800.0,1028121.0,604404.0,423717.0,79,13170647700.0,1000000,0.17574487827794588
3344,2022/12/31 09:23:20.000,217615,12800.0,12820.0,12770.0,12800.0,1030170.0,321799.0,708371.0,61,13167145060.0,1000000,0.37525068677985185
3345,2022/12/31 09:24:26.000,217669,12780.0,12830.0,12770.0,12820.0,1010141.0,422833.0,587308.0,54,12933622040.0,1000000,0.16282380380560735
3346,2022/12/31 09:25:11.000,217732,12830.0,12830.0,12770.0,12770.0,1020390.0,497694.0,522696.0,63,13071110830.0,1000000,0.024502396142651338
3347,2022/12/31 09:26:06.000,217791,12770.0,12830.0,12770.0,12830.0,1004833.0,378513.0,626320.0,59,12848721260.0,1000000,0.2466151091773459
3348,2022/12/31 09:27:01.000,217853,12830.0,12840.0,12800.0,12800.0,1023618.0,487774.0,535844.0,62,13121792570.0,1000000,0.046960877983779105
3349,2022/12/31 09:28:13.000,217917,12810.0,12830.0,12790.0,12830.0,1004124.0,442459.0,561665.0,64,12856633800.0,1000000,0.11871641351068195
3350,2022/12/31 09:29:32.000,217992,12830.0,12870.0,12820.0,12850.0,1006135.0,789530.0,216605.0,75,12926497240.0,1000000,0.5694315375173312
3351,2022/12/31 09:30:15.000,218046,12850.0,12910.0,12850.0,12890.0,1000568.0,446556.0,554012.0,54,12879981700.0,1000000,0.10739499964020437
3352,2022/12/31 09:31:08.000,218109,12890.0,12890.0,12830.0,12830.0,1001500.0,116373.0,885127.0,63,12874103990.0,1000000,0.7676025961058413
3353,2022/12/31 09:31:50.000,218179,12830.0,12840.0,12790.0,12790.0,1030607.0,28594.0,1002013.0,70,13200600870.0,1000000,0.9445103710725815
3354,2022/12/31 09:32:34.000,218250,12790.0,12800.0,12770.0,12780.0,1029648.0,200145.0,829503.0,71,13161648760.0,1000000,0.6112360729103539
3355,2022/12/31 09:34:09.000,218326,12780.0,12810.0,12770.0,12810.0,1072554.0,838726.0,233828.0,76,13717523380.0,1000000,0.5639790630588297
3356,2022/12/31 09:35:46.000,218422,12800.0,12820.0,12780.0,12780.0,1027151.0,199217.0,827934.0,96,13144853810.0,1000000,0.612097929126292
3357,2022/12/31 09:36:39.000,218485,12780.0,12810.0,12780.0,12800.0,1002171.0,722810.0,279361.0,63,12825852590.0,1000000,0.4424883577752699
3358,2022/12/31 09:37:28.000,218548,12800.0,12890.0,12800.0,12850.0,1051370.0,924509.0,126861.0,63,13487745990.0,1000000,0.7586748718338929
3359,2022/12/31 09:39:06.000,218630,12850.0,12920.0,12830.0,12890.0,1002592.0,245423.0,757169.0,82,12909931820.0,1000000,0.5104229836264402
3360,2022/12/31 09:40:10.000,218702,12890.0,12900.0,12840.0,12840.0,1066537.0,279301.0,787236.0,72,13722001580.0,1000000,0.47624695627062164
3361,2022/12/31 09:40:26.000,218750,12840.0,12890.0,12810.0,12830.0,1021989.0,131049.0,890940.0,48,13105830920.0,1000000,0.7435412709921535
3362,2022/12/31 09:40:40.000,218784,12830.0,12830.0,12810.0,12810.0,1017403.0,265000.0,752403.0,34,13042203170.0,1000000,0.47906581757671246
3363,2022/12/31 09:41:08.000,218823,12830.0,12860.0,12800.0,12810.0,1002459.0,184806.0,817653.0,39,12842680280.0,1000000,0.6312946464643442
3364,2022/12/31 09:41:24.000,218888,12810.0,12820.0,12800.0,12800.0,1012175.0,240289.0,771886.0,65,12964489040.0,1000000,0.5252026576431941
3365,2022/12/31 09:42:27.000,218952,12800.0,12900.0,12800.0,12900.0,1004506.0,678514.0,325992.0,64,12922732880.0,1000000,0.3509406613798225
3366,2022/12/31 09:42:38.000,219000,12900.0,12940.0,12870.0,12870.0,1016334.0,581138.0,435196.0,48,13110015330.0,1000000,0.14359649485306997
3367,2022/12/31 09:42:50.000,219054,12870.0,12950.0,12810.0,12810.0,1052299.0,411727.0,640572.0,54,13548322100.0,1000000,0.21747146010782106
3368,2022/12/31 09:43:00.000,219102,12900.0,12900.0,12800.0,12800.0,1014014.0,216209.0,797805.0,48,12997999570.0,1000000,0.5735581560017909
3369,2022/12/31 09:43:28.000,219144,12800.0,12890.0,12800.0,12820.0,1016636.0,356087.0,660549.0,42,13053677300.0,1000000,0.2994798531627839
3370,2022/12/31 09:44:42.000,219218,12820.0,12930.0,12820.0,12900.0,1022607.0,677721.0,344886.0,74,13178161650.0,1000000,0.32547694275513467
3371,2022/12/31 09:45:04.000,219260,12900.0,12930.0,12900.0,12910.0,1001526.0,170883.0,830643.0,42,12927054630.0,1000000,0.6587547402663535
3372,2022/12/31 09:45:27.000,219309,12910.0,12930.0,12900.0,12900.0,1013459.0,415939.0,597520.0,49,13086709790.0,1000000,0.17916955693323558
3373,2022/12/31 09:45:57.000,219355,12900.0,12940.0,12900.0,12900.0,1080693.0,146829.0,933864.0,46,13945456730.0,1000000,0.7282688052943805
3374,2022/12/31 09:46:57.000,219409,12930.0,12990.0,12900.0,12950.0,1069512.0,624625.0,444887.0,54,13844264480.0,1000000,0.16805608539221625
3375,2022/12/31 09:47:11.000,219454,12950.0,13010.0,12930.0,13000.0,1003001.0,752109.0,250892.0,45,13028340270.0,1000000,0.49971734823793795
3376,2022/12/31 09:47:53.000,219520,13010.0,13030.0,12960.0,13000.0,1002356.0,489921.0,512435.0,66,13027745690.0,1000000,0.022461081691534743
3377,2022/12/31 09:48:06.000,219566,13000.0,13000.0,12960.0,13000.0,1000166.0,563933.0,436233.0,46,12987004530.0,1000000,0.12767880531831716
3378,2022/12/31 09:48:24.000,219603,12990.0,13000.0,12980.0,12980.0,1000779.0,546225.0,454554.0,37,13001385920.0,1000000,0.09159964387741949
3379,2022/12/31 09:48:58.000,219665,12980.0,13050.0,12980.0,13050.0,1041101.0,514902.0,526199.0,62,13552344970.0,1000000,0.01085101253384638
3380,2022/12/31 09:49:39.000,219730,13050.0,13110.0,13040.0,13100.0,1000946.0,442957.0,557989.0,65,13085171630.0,1000000,0.11492328257468434
3381,2022/12/31 09:50:09.000,219800,13100.0,13100.0,13040.0,13040.0,1011661.0,202054.0,809607.0,70,13228188170.0,1000000,0.6005499866061853
3382,2022/12/31 09:50:31.000,219856,13040.0,13070.0,13010.0,13030.0,1035129.0,310514.0,724615.0,56,13492446980.0,1000000,0.4000477235204501
3383,2022/12/31 09:51:26.000,219901,13020.0,13060.0,13020.0,13040.0,1003535.0,817589.0,185946.0,45,13081381490.0,1000000,0.6294180073440389
3384,2022/12/31 09:52:05.000,219971,13060.0,13070.0,13040.0,13050.0,1013805.0,418470.0,595335.0,70,13234433390.0,1000000,0.17445662627428352
3385,2022/12/31 09:52:33.000,220005,13050.0,13080.0,13040.0,13060.0,1037925.0,549798.0,488127.0,34,13555268460.0,1000000,0.05941758797600983
3386,2022/12/31 09:53:04.000,220051,13070.0,13070.0,13040.0,13050.0,1014358.0,580126.0,434232.0,46,13241655230.0,1000000,0.14382890458792655
3387,2022/12/31 09:54:05.000,220106,13050.0,13070.0,13040.0,13070.0,1055370.0,765600.0,289770.0,55,13779988870.0,1000000,0.45086557321129084
3388,2022/12/31 09:54:53.000,220164,13070.0,13160.0,13070.0,13160.0,1019895.0,864199.0,155696.0,58,13362602350.0,1000000,0.6946822957265208
3389,2022/12/31 09:55:30.000,220235,13130.0,13180.0,13110.0,13180.0,1017344.0,662088.0,355256.0,71,13379638370.0,1000000,0.3016010317060896
3390,2022/12/31 09:56:03.000,220316,13170.0,13170.0,13100.0,13100.0,1000969.0,290375.0,710594.0,81,13156503260.0,1000000,0.419812201976285
3391,2022/12/31 09:57:17.000,220413,13100.0,13120.0,13080.0,13100.0,1013246.0,323911.0,689335.0,97,13268182140.0,1000000,0.36064687153958663
3392,2022/12/31 09:58:08.000,220478,13100.0,13140.0,13090.0,13120.0,1022554.0,628552.0,394002.0,65,13407815390.0,1000000,0.22937663927773008
3393,2022/12/31 09:58:52.000,220536,13120.0,13140.0,13100.0,13100.0,1005921.0,207324.0,798597.0,58,13196764250.0,1000000,0.5877926795444175
3394,2022/12/31 09:59:46.000,220587,13100.0,13140.0,13090.0,13100.0,1009469.0,223731.0,785738.0,51,13225240930.0,1000000,0.5567352736933973
3395,2022/12/31 10:01:05.000,220642,13100.0,13120.0,13100.0,13120.0,1047516.0,803494.0,244022.0,55,13727216670.0,1000000,0.5340939899724682
3396,2022/12/31 10:01:40.000,220679,13120.0,13150.0,13120.0,13120.0,1022466.0,581981.0,440485.0,37,13424883010.0,1000000,0.13838699770945928
3397,2022/12/31 10:02:09.000,220731,13140.0,13150.0,13100.0,13120.0,1063190.0,541989.0,521201.0,52,13957464900.0,1000000,0.019552478860786877
3398,2022/12/31 10:02:56.000,220779,13150.0,13150.0,13120.0,13120.0,1000219.0,560597.0,439622.0,48,13130889300.0,1000000,0.1209485122758116
3399,2022/12/31 10:03:43.000,220834,13140.0,13140.0,13110.0,13140.0,1000547.0,490061.0,510486.0,55,13128100800.0,1000000,0.020413833633002747
3400,2022/12/31 10:04:14.000,220871,13140.0,13160.0,13130.0,13140.0,1024105.0,603340.0,420765.0,37,13464005340.0,1000000,0.17827761801768374
3401,2022/12/31 10:05:05.000,220920,13160.0,13180.0,13140.0,13170.0,1001220.0,573665.0,427555.0,49,13170168670.0,1000000,0.14593196300513372
3402,2022/12/31 10:05:58.000,220987,13170.0,13190.0,13160.0,13180.0,1006175.0,555364.0,450811.0,67,13260186010.0,1000000,0.10391134742962209
3403,2022/12/31 10:06:52.000,221069,13180.0,13200.0,13180.0,13190.0,1035923.0,489384.0,546539.0,82,13665675620.0,1000000,0.05517301961632284
3404,2022/12/31 10:08:22.000,221151,13190.0,13210.0,13180.0,13200.0,1016008.0,442405.0,573603.0,82,13402500210.0,1000000,0.12913087298525208
3405,2022/12/31 10:09:15.000,221253,13200.0,13200.0,13160.0,13160.0,1027222.0,288924.0,738298.0,102,13540147690.0,1000000,0.43746531908389813
3406,2022/12/31 10:10:26.000,221316,13160.0,13160.0,13130.0,13140.0,1053872.0,150980.0,902892.0,63,13852161690.0,1000000,0.7134756403054641
3407,2022/12/31 10:11:36.000,221383,13150.0,13150.0,13110.0,13120.0,1013747.0,307395.0,706352.0,67,13308713730.0,1000000,0.3935469106197108
3408,2022/12/31 10:11:43.000,221424,13120.0,13120.0,13100.0,13100.0,1004456.0,145606.0,858850.0,41,13166511220.0,1000000,0.7100798840367323
3409,2022/12/31 10:11:47.000,221456,13110.0,13110.0,13100.0,13100.0,1003336.0,205195.0,798141.0,32,13145753550.0,1000000,0.5909745090378498
3410,2022/12/31 10:12:43.000,221535,13100.0,13100.0,13070.0,13100.0,1002621.0,402089.0,600532.0,79,13125912980.0,1000000,0.1979242405654779
3411,2022/12/31 10:15:12.000,221636,13100.0,13140.0,13050.0,13140.0,1009962.0,621253.0,388709.0,101,13212145940.0,1000000,0.23025024703899752
3412,2022/12/31 10:18:06.000,221738,13140.0,13150.0,13120.0,13150.0,1020291.0,638422.0,381869.0,102,13403962730.0,1000000,0.25145081158218585
3413,2022/12/31 10:19:50.000,221806,13150.0,13170.0,13150.0,13170.0,1022672.0,652115.0,370557.0,68,13453883190.0,1000000,0.27531603485770606
3414,2022/12/31 10:21:09.000,221870,13170.0,13210.0,13150.0,13210.0,1028427.0,987427.0,41000.0,64,13562727920.0,1000000,0.920266581876983
3415,2022/12/31 10:21:30.000,221904,13210.0,13220.0,13200.0,13220.0,1011427.0,695427.0,316000.0,34,13364574310.0,1000000,0.37514027211059225
3416,2022/12/31 10:22:46.000,222003,13220.0,13230.0,13200.0,13200.0,1071256.0,384434.0,686822.0,99,14159865070.0,1000000,0.2822742649749453
3417,2022/12/31 10:23:35.000,222055,13200.0,13220.0,13200.0,13200.0,1041344.0,477479.0,563865.0,52,13752656310.0,1000000,0.08295625653002274
3418,2022/12/31 10:24:54.000,222131,13200.0,13210.0,13170.0,13170.0,1019152.0,219519.0,799633.0,76,13441852660.0,1000000,0.569212443286183
3419,2022/12/31 10:26:33.000,222210,13170.0,13190.0,13160.0,13180.0,1001008.0,318043.0,682965.0,79,13188476460.0,1000000,0.364554529034733
3420,2022/12/31 10:27:55.000,222280,13180.0,13180.0,13150.0,13150.0,1050569.0,282062.0,768507.0,70,13833821040.0,1000000,0.4630300342005142
3421,2022/12/31 10:30:03.000,222354,13170.0,13170.0,13140.0,13150.0,1055601.0,555038.0,500563.0,74,13885203440.0,1000000,0.05160567297681605
3422,2022/12/31 10:31:25.000,222430,13150.0,13150.0,13100.0,13100.0,1044165.0,63076.0,981089.0,76,13701456320.0,1000000,0.8791838454650367
3423,2022/12/31 10:35:52.000,222516,13100.0,13170.0,13100.0,13150.0,1001432.0,540093.0,461339.0,86,13160894520.0,1000000,0.07864138553591257
3424,2022/12/31 10:38:01.000,222578,13150.0,13200.0,13140.0,13200.0,1023715.0,989392.0,34323.0,62,13489186030.0,1000000,0.9329442276414822
3425,2022/12/31 10:38:49.000,222640,13190.0,13240.0,13190.0,13240.0,1036792.0,1001196.0,35596.0,62,13713002880.0,1000000,0.9313343467156382
3426,2022/12/31 10:39:13.000,222690,13240.0,13280.0,13240.0,13280.0,1019214.0,1010836.0,8378.0,50,13511377720.0,1000000,0.9835598804569011
3427,2022/12/31 10:39:18.000,222722,13280.0,13300.0,13280.0,13300.0,1015832.0,1015832.0,0.0,32,13503756420.0,1000000,1.0
3428,2022/12/31 10:40:10.000,222778,13310.0,13380.0,13310.0,13330.0,1027912.0,557115.0,470797.0,56,13712623490.0,1000000,0.08397411451563946
3429,2022/12/31 10:41:31.000,222837,13330.0,13340.0,13280.0,13310.0,1009960.0,499224.0,510736.0,59,13449366760.0,1000000,0.011398471226583232
